Start Eff Date,End Eff Date,Cost,Cnty,State,City,Zip,Svc,Mat,SCode,Mkt,Qty,Cnt per wk,Equip,Size Code,Yd Size,Covid
8/1/2019,10/31/2021,78.25,Marathon,WI,WAUSAU,54401,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
12/1/2019,5/31/2021,104.04,Dodge,WI,BEAVER DAM,53916,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,4/30/2021,81.7,Allen,IN,NEW HAVEN,46774,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,5/31/2021,114.94,Butler,OH,HAMILTON,45011,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,100.97,Wake,NC,RALEIGH,27603,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,9/30/2021,111.79,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,109.06,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,61.61,Hamilton,OH,CINCINNATI,45255,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,5/13/2021,109.39,Lee,NC,SANFORD,27330,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,106.72,Lee,NC,SANFORD,27330,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,9/30/2021,111.79,Harnett,NC,LILLINGTON,27546,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,109.06,Harnett,NC,LILLINGTON,27546,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/1/2021,9/30/2021,110.08,Cumberland,NC,FAYETTEVILLE,28306,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,6/30/2021,55.27,Kane,IL,CARPENTERSVILLE,60110,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
8/1/2019,5/31/2021,84.68,Milwaukee,WI,MILWAUKEE,53221,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
8/1/2021,8/1/2021,142.6,Clinton,NY,PLATTSBURGH,12901,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/1/2021,7/31/2021,163.45,Clinton,NY,PLATTSBURGH,12901,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2020,5/31/2021,145.45,Clinton,NY,PLATTSBURGH,12901,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
8/1/2019,5/31/2021,77.17,Milwaukee,WI,MILWAUKEE,53225,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2020,1/31/2021,123.43,Queens,NY,SOUTH OZONE PARK,11420,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2020,1/31/2021,154.28,Kings,NY,BROOKLYN,11235,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
6/3/2020,2/22/2021,63.86,Adams,IL,QUINCY,62301,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
1/1/2021,2/22/2021,53.87,Marion,IL,SALEM,62881,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
1/1/2021,2/22/2021,39.82,Saline,IL,HARRISBURG,62946,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
4/21/2020,2/22/2021,70.75,Marathon,WI,WAUSAU,54403,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
5/13/2020,1/4/2021,58.21,Defiance,OH,DEFIANCE,43512,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
7/1/2020,2/22/2021,35,Fayette,IN,CONNERSVILLE,47331,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
3/16/2021,4/7/2021,363.62,New Haven,CT,HAMDEN,6514,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2021,10/31/2021,418.32,Fairfield,CT,RIVERSIDE,6878,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,398.4,Fairfield,CT,RIVERSIDE,6878,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
2/1/2021,10/31/2021,581.83,Kings,NY,BROOKLYN,11229,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2020,1/31/2021,554.65,Kings,NY,BROOKLYN,11229,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
6/1/2019,3/31/2021,194,Westchester,NY,PORT CHESTER,10573,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
6/1/2019,3/31/2021,206,Westchester,NY,MOUNT KISCO,10549,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
4/1/2020,1/31/2021,203.8,Orange,NY,MIDDLETOWN,10940,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
3/1/2021,10/31/2021,222.58,Tompkins,NY,ITHACA,14850,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,2/28/2021,192.09,Tompkins,NY,ITHACA,14850,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2020,8/31/2021,193.19,Hartford,CT,BRISTOL,6010,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/26/2020,8/31/2021,375,Hartford,CT,NEWINGTON,6111,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/8/2020,10/27/2021,82.58,Boone,KY,HEBRON,41048,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,5/31/2021,99.6,Montgomery,OH,DAYTON,45414,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,81.96,Hamilton,OH,CINCINNATI,45248,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2019,5/31/2021,129.21,Dane,WI,MADISON,53711,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
6/1/2021,11/30/2021,99.8,Buncombe,NC,ASHEVILLE,28803,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,5/31/2021,98.81,Buncombe,NC,ASHEVILLE,28803,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2019,5/31/2021,111.1,Milwaukee,WI,MILWAUKEE,53214,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
7/1/2019,2/28/2021,270.4,Dutchess,NY,POUGHKEEPSIE,12601,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2020,9/30/2021,252.07,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/2/2019,3/31/2021,207,Westchester,NY,ARDSLEY,10502,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
4/1/2021,4/30/2021,111.79,Cumberland,NC,FAYETTEVILLE,28306,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,117.79,Adams,OH,WEST UNION,45693,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,3/31/2021,110.08,Cumberland,NC,FAYETTEVILLE,28306,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,109.06,Cumberland,NC,FAYETTEVILLE,28306,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/4/2020,9/30/2021,118.21,Georgetown,SC,GEORGETOWN,29440,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2020,2/28/2021,97.63,Lucas,OH,TOLEDO,43615,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,75.71,Carroll,GA,VILLA RICA,30180,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,100.17,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/1/2020,9/30/2021,97.16,Edgecombe,NC,TARBORO,27886,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2010,5/31/2021,51.5,Crawford,OH,BUCYRUS,44820,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,2/28/2021,109.06,Cumberland,NC,HOPE MILLS,28348,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,70.35,Clermont,OH,LOVELAND,45140,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,116.05,Richland,OH,MANSFIELD,44905,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,61.61,Hamilton,OH,CINCINNATI,45238,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,5/31/2021,131.1,Milwaukee,WI,MILWAUKEE,53214,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2018,5/31/2021,87.04,Lake,IN,MERRILLVILLE,46410,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,5/31/2021,144.13,Dane,WI,SUN PRAIRIE,53590,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
12/1/2019,5/31/2021,95.75,Waukesha,WI,WAUKESHA,53186,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,5/31/2021,101.81,Milwaukee,WI,MILWAUKEE,53213,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,100.97,Wake,NC,RALEIGH,27610,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,60.81,Fulton,GA,ALPHARETTA,30004,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2021,6/30/2021,90.93,Westchester,NY,YONKERS,10705,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
11/1/2021,11/30/2021,144.17,Hartford,CT,NEWINGTON,6111,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
5/24/2021,7/18/2021,286.12,Lexington,SC,LEXINGTON,29073,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
2/1/2021,2/1/2021,155,Davie,NC,ADVANCE,27006,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/1/2021,10/31/2021,187.78,Davie,NC,ADVANCE,27006,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2021,5/13/2021,152,Harris,TX,CHANNELVIEW,77530,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/1/2021,5/2/2021,103.34,Waukesha,WI,WAUKESHA,53189,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
5/21/2021,6/11/2021,238.03,Dallas,TX,ADDISON,75001,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
6/16/2021,9/20/2021,71.25,Rusk,TX,HENDERSON,75652,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
10/6/2021,10/14/2021,111.72,Collin,TX,WYLIE,75098,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
2/1/2021,2/1/2021,90.06,Nueces,TX,CORPUS CHRISTI,78405,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
2/1/2020,1/31/2021,64.14,Nueces,TX,CORPUS CHRISTI,78405,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
6/15/2006,4/1/2021,65,Dutchess,NY,WAPPINGERS FALLS,12590,PCK,C,NULL,Open,1,1,DMP,YRDS-2,2,Pre
11/1/2020,9/30/2021,30.42,Chautauqua,NY,DUNKIRK,14048,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,9/30/2021,71.94,Cattaraugus,NY,ALLEGANY,14706,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2016,1/31/2021,53,Steuben,NY,HORNELL,14843,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Pre
3/1/2021,10/31/2021,129.41,Tompkins,NY,DRYDEN,13053,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,2/28/2021,80.88,Tompkins,NY,DRYDEN,13053,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,10/31/2021,147.68,Otsego,NY,WORCESTER,12197,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2019,5/31/2021,17.53,Outagamie,WI,APPLETON,54915,PCK,C,NULL,Open,1,1,DMP,YRDS-2,2,Pre
8/1/2019,7/31/2021,140.15,Marion,FL,OCALA,34471,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,47.04,Durham,NC,DURHAM,27713,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,46.6,Durham,NC,DURHAM,27707,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/1/2020,9/30/2021,132.6,Columbia,NY,GHENT,12075,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Post
5/3/2021,5/6/2021,453.09,Hamilton,OH,CINCINNATI,45241,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
1/1/2021,9/30/2021,505.31,Mecklenburg,NC,CHARLOTTE,28217,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Post
5/26/2020,4/30/2021,328.72,Fulton,GA,ATLANTA,30328,PCK,T,NULL,Open,1,4,DMP,YRDS-8,8,Pre
4/1/2021,5/31/2021,318.27,Monroe,IN,BLOOMINGTON,47404,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
8/12/2020,3/31/2021,309,Monroe,IN,BLOOMINGTON,47404,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
8/1/2019,6/30/2021,385.7,Lake,IL,WAUCONDA,60084,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
9/3/2020,5/2/2021,330,Hamilton,OH,CINCINNATI,45241,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/1/2019,5/31/2021,198.26,Outagamie,WI,APPLETON,54915,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Pre
8/1/2019,4/30/2021,309.06,Allen,IN,FORT WAYNE,46818,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
7/20/2020,6/30/2021,479.16,Lake,IL,METTAWA,60045,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
1/1/2021,6/17/2021,315.95,El Paso,TX,EL PASO,79912,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
5/2/2019,2/10/2021,399.8,Lake,IN,MERRILLVILLE,46410,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,246.08,Wake,NC,CARY,27511,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/1/2020,6/11/2021,1515.08,New Haven,CT,NEW HAVEN,6511,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
7/7/2020,5/31/2021,1146,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
6/2/2019,3/31/2021,181,Fairfield,CT,RIDGEFIELD,6877,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
11/1/2020,9/30/2021,207.63,New Haven,CT,NORTH HAVEN,6473,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/1/2019,9/30/2021,355.89,Hartford,CT,HARTFORD,6112,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
11/1/2020,4/30/2021,85.53,Fannin,GA,BLUE RIDGE,30513,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
2/5/2021,9/30/2021,197.24,Franklin,NC,LOUISBURG,27549,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2020,9/30/2021,285.56,Hartford,CT,ENFIELD,6082,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2021,8/31/2021,152.44,Winnebago,IL,ROCKFORD,61101,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/2/2020,5/31/2021,170.07,Winnebago,IL,ROCKFORD,61101,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,11/30/2021,105.35,De Kalb,GA,ATLANTA,30340,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2019,8/31/2021,239.01,Suffolk,NY,BOHEMIA,11716,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
10/1/2021,10/1/2021,699.12,New Haven,CT,EAST HAVEN,6512,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2019,9/30/2021,275.72,New Haven,CT,NEW HAVEN,6511,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
10/1/2019,9/30/2021,325.97,Tolland,CT,VERNON ROCKVILLE,6066,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2019,9/30/2021,310.08,Fairfield,CT,BROOKFIELD,6804,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
12/1/2020,8/31/2021,261.45,Hartford,CT,SOUTHINGTON,6489,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2021,8/31/2021,210,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/1/2020,5/31/2021,200,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2021,8/31/2021,182.31,New Haven,CT,SEYMOUR,6483,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2019,3/31/2021,177,New Haven,CT,SEYMOUR,6483,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
4/1/2021,8/31/2021,202.36,Fairfield,CT,DANBURY,6810,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/1/2020,3/31/2021,196.47,Fairfield,CT,DANBURY,6810,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2019,4/30/2021,88.85,Cobb,GA,KENNESAW,30144,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,7/31/2021,100.17,Du Page,IL,CAROL STREAM,60188,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,5/31/2021,130.69,Waukesha,WI,NEW BERLIN,53151,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,9/30/2021,82.12,Alamance,NC,BURLINGTON,27215,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2019,5/31/2021,142.69,Milwaukee,WI,MILWAUKEE,53213,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,9/30/2021,87.64,Wake,NC,WAKE FOREST,27587,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,9/30/2021,82.55,Wake,NC,APEX,27539,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,125.63,Franklin,OH,NEW ALBANY,43054,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,133.71,Bartholomew,IN,COLUMBUS,47201,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/30/2020,5/31/2021,101.39,Butler,OH,FAIRFIELD,45014,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/30/2020,5/31/2021,97.81,Hamilton,OH,CINCINNATI,45211,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
6/1/2021,10/31/2021,540.84,Clinton,NY,PLATTSBURGH,12901,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2020,5/31/2021,481.28,Clinton,NY,PLATTSBURGH,12901,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
1/15/2021,5/31/2021,185,Fairfield,CT,STAMFORD,6905,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/2/2019,10/31/2021,101,Macon,IL,DECATUR,62526,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,9/30/2021,106.53,Wilson,NC,WILSON,27896,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/2/2021,9/30/2021,113.07,Wake,NC,RALEIGH,27603,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2021,8/1/2021,108.6,Wake,NC,RALEIGH,27603,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,7/31/2021,113.07,Wake,NC,RALEIGH,27603,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/4/2020,9/30/2021,154.48,Horry,SC,MYRTLE BEACH,29577,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2020,4/30/2021,85.85,Rockdale,GA,CONYERS,30013,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
3/1/2021,10/31/2021,241.23,Steuben,NY,BATH,14810,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
11/1/2019,9/28/2021,61.21,Dallas,TX,FARMERS BRANCH,75234,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
7/1/2021,8/23/2021,197.5,Franklin,OH,COLUMBUS,43223,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
10/1/2021,10/1/2021,83,Greenville,SC,SIMPSONVILLE,29681,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
1/1/2021,3/12/2021,132.3,Adams,IL,QUINCY,62301,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/21/2021,4/21/2021,180,Hartford,CT,HARTFORD,6120,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2021,7/1/2021,111.1,Seminole,FL,CASSELBERRY,32707,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
7/8/2021,7/8/2021,145,Fayette,KY,LEXINGTON,40503,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
7/28/2021,7/29/2021,170.89,Forsyth,GA,CUMMING,30040,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
10/1/2021,10/1/2021,116.72,Bartow,GA,CARTERSVILLE,30120,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
7/28/2021,7/29/2021,172.05,Crisp,GA,CORDELE,31015,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
8/1/2021,11/22/2021,147.69,Marion,FL,OCALA,34474,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
8/24/2021,8/24/2021,110,Durham,NC,DURHAM,27713,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
10/5/2021,10/5/2021,100,Coles,IL,MATTOON,61938,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/27/2021,8/27/2021,136,Palm Beach,FL,WEST PALM BEACH,33409,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
9/9/2021,11/22/2021,29.49,Craven,NC,NEW BERN,28562,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
9/14/2021,11/22/2021,175,Buncombe,NC,ASHEVILLE,28801,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
10/8/2021,11/22/2021,108.93,Fort Bend,TX,MISSOURI CITY,77459,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
9/28/2021,11/22/2021,125,Fulton,GA,ROSWELL,30076,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
9/29/2021,11/22/2021,311.76,Queens,NY,WHITESTONE,11357,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
10/25/2021,10/25/2021,217.72,Collin,TX,FRISCO,75035,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
10/4/2021,10/4/2021,90,Daviess,IN,WASHINGTON,47501,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/1/2021,11/30/2021,801.97,Kings,NY,BROOKLYN,11234,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
5/3/2021,5/30/2021,361.32,Paulding,GA,HIRAM,30141,PCK,T,NULL,Open,1,3,DMP,YRDS-4,4,Post
3/17/2021,4/5/2021,519.96,Camden,GA,KINGSLAND,31548,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
10/17/2021,1/9/2022,935.28,Suffolk,NY,LAKE GROVE,11755,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
11/1/2021,11/1/2021,164.72,Vanderburgh,IN,EVANSVILLE,47715,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
5/31/2021,5/31/2021,232.57,Paulding,GA,HIRAM,30141,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
12/14/2020,3/16/2021,186.09,Camden,GA,KINGSLAND,31548,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
6/7/2021,6/7/2021,135,Richland,SC,COLUMBIA,29209,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/12/2021,7/12/2021,263,Cherokee,TX,JACKSONVILLE,75766,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
9/13/2021,9/13/2021,278,Wilkes,NC,WILKESBORO,28697,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
3/29/2021,3/31/2021,80.04,Hamilton,OH,CINCINNATI,45251,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/17/2021,8/17/2021,89,Waupaca,WI,WAUPACA,54981,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
10/13/2021,10/13/2021,83.66,Alachua,FL,ALACHUA,32615,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
7/30/2020,2/28/2021,241.13,Steuben,NY,BATH,14810,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/30/2020,5/31/2021,97.81,Hamilton,OH,CINCINNATI,45227,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/30/2020,5/31/2021,99,Warren,OH,MASON,45040,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
7/30/2020,5/31/2021,97.81,Hamilton,OH,CINCINNATI,45255,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2019,8/31/2021,72.9,Lexington,SC,COLUMBIA,29212,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,9/30/2021,128.31,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
2/1/2021,9/30/2021,129.51,Onslow,NC,CAMP LEJEUNE,28547,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/4/2020,1/31/2021,119.36,Onslow,NC,CAMP LEJEUNE,28547,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,93.39,Jefferson,KY,LOUISVILLE,40219,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,83.45,Jefferson,KY,LOUISVILLE,40216,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,93.39,Jefferson,KY,LOUISVILLE,40241,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,93.39,Jefferson,KY,LOUISVILLE,40220,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
